no;idstud;idschool;studwgt;math;read;migrant;books;hisei;paredu;female;urban
3525;11131341;1113;9.899315282;357;402;0;2;45;4;1;0
3526;11131398;1113;10.79925303;461;433;1;2;29;1;1;0
3527;11131572;1113;9.899315282;431;435;1;3;33;7;1;0
3528;11131610;1113;10.79925303;511;507;0;4;45;3;1;0
3529;11132496;1113;9.899315282;370;393;0;3;50;1;0;0
3530;11132553;1113;9.899315282;377;408;1;4;30;7;0;0
3531;11132991;1113;10.79925303;446;480;0;5;71;5;1;0
3532;11132993;1113;10.79925303;272;315;1;2;51;1;1;0
3533;11133225;1113;10.79925303;446;446;1;1;30;2;1;0
3534;11133673;1113;9.899315282;373;429;0;1;NA;1;0;0
3535;11133715;1113;9.899315282;321;338;0;3;NA;3;1;0
3536;11133845;1113;9.899315282;270;405;1;2;51;2;1;0
3537;11134231;1113;9.899315282;400;446;1;2;29;4;1;0
3538;11134477;1113;10.79925303;511;513;0;3;67;1;0;0
3539;11134526;1113;10.79925303;319;NA;0;3;30;2;0;0
3540;11134528;1113;9.899315282;NA;420;NA;NA;NA;NA;1;0
3541;11134582;1113;10.79925303;360;367;0;1;34;2;0;0
3542;11135003;1113;10.79925303;326;382;0;4;38;5;0;0
3543;11135188;1113;10.79925303;400;NA;NA;6;33;6;0;0
3544;11135257;1113;9.899315282;437;421;0;2;43;NA;0;0
3545;11135262;1113;9.899315282;371;336;1;1;34;2;1;0
3546;11135359;1113;10.79925303;415;460;0;2;38;1;0;0
3547;11135369;1113;9.899315282;417;472;0;3;31;4;1;0
3548;11135654;1113;10.79925303;390;373;0;3;NA;2;0;0
3549;11135656;1113;9.899315282;484;479;0;4;43;1;0;0
3550;11135952;1113;10.79925303;484;476;0;3;38;5;1;0
3551;11136030;1113;9.899315282;NA;497;NA;NA;NA;NA;1;0
3552;11136091;1113;10.79925303;387;401;0;1;43;3;0;0
3553;11136130;1113;9.899315282;408;486;0;4;30;1;0;0
3554;11136311;1113;10.79925303;373;337;1;3;23;1;0;0
3555;11136317;1113;10.79925303;237;347;0;5;NA;NA;0;0
3556;11136358;1113;9.899315282;446;427;0;2;30;2;0;0
3557;11136472;1113;10.79925303;200;343;0;3;NA;NA;0;0
3558;11136716;1113;10.79925303;427;386;0;6;70;7;1;0
3559;11136731;1113;9.899315282;387;511;0;1;43;1;0;0
3560;11140249;1114;5.942523749;321;424;0;2;43;2;1;0
3561;11140277;1114;5.546355499;464;561;0;3;60;3;1;0
3562;11140397;1114;7.527196748;348;NA;0;2;NA;1;0;0
3563;11140439;1114;5.942523749;550;520;0;4;71;3;0;0
3564;11140494;1114;5.942523749;237;319;0;4;NA;NA;0;0
3565;11140507;1114;5.546355499;453;468;0;4;30;4;1;0
3566;11140613;1114;7.527196748;429;334;0;1;NA;5;0;0
3567;11140661;1114;5.942523749;491;497;0;2;30;2;0;0
3568;11140794;1114;5.546355499;453;513;0;4;43;2;1;0
3569;11140852;1114;5.546355499;490;498;0;5;29;4;0;0
3570;11140854;1114;7.527196748;200;NA;0;4;45;3;0;0
3571;11141133;1114;5.942523749;397;400;0;4;43;7;0;0
3572;11141247;1114;5.546355499;335;388;0;2;NA;1;0;0
3573;11141333;1114;7.527196748;321;402;1;3;33;3;0;0
3574;11141495;1114;5.546355499;241;447;0;1;16;2;1;0
3575;11141581;1114;5.942523749;441;450;1;2;32;2;1;0
3576;11141660;1114;7.527196748;524;511;1;3;16;1;1;0
3577;11141872;1114;5.546355499;570;503;0;3;44;1;0;0
3578;11141957;1114;5.942523749;321;419;0;3;60;1;0;0
3579;11142477;1114;5.546355499;581;524;0;3;50;2;1;0
3580;11142538;1114;5.942523749;515;436;0;5;38;7;1;0
3581;11142621;1114;5.546355499;417;461;0;2;43;1;1;0
3582;11142623;1114;7.527196748;431;NA;0;5;NA;3;1;0
3583;11142652;1114;7.527196748;453;459;0;5;56;2;0;0
3584;11142714;1114;7.527196748;370;287;1;3;53;6;0;0
3585;11142746;1114;5.546355499;616;512;0;5;70;6;1;0
3586;11142783;1114;7.527196748;648;579;0;3;55;2;0;0
3587;11142953;1114;5.546355499;298;295;0;4;33;2;0;0
3588;11142986;1114;5.942523749;454;466;0;1;43;NA;0;0
3589;11142997;1114;5.942523749;360;NA;0;6;43;2;0;0
3590;11143056;1114;5.546355499;446;482;0;2;46;3;0;0
3591;11143202;1114;7.527196748;503;452;0;1;30;1;0;0
3592;11143217;1114;7.527196748;354;394;0;4;38;5;0;0
3593;11143318;1114;5.942523749;NA;411;NA;NA;NA;NA;0;0
3594;11143338;1114;7.527196748;355;452;0;2;54;4;1;0
3595;11143375;1114;5.546355499;453;390;0;2;43;1;1;0
3596;11143387;1114;7.527196748;461;429;0;4;38;3;1;0
3597;11143434;1114;5.546355499;NA;323;NA;NA;NA;NA;0;0
3598;11143539;1114;5.942523749;414;385;1;4;43;3;0;0
3599;11143555;1114;5.942523749;536;448;0;6;30;4;0;0
3600;11143720;1114;5.546355499;415;429;0;3;60;4;1;0
3601;11143844;1114;5.942523749;539;595;0;3;43;3;1;0
3602;11143868;1114;5.546355499;409;467;0;4;25;NA;1;0
3603;11143927;1114;7.527196748;321;NA;0;3;51;2;0;0
3604;11143947;1114;5.942523749;570;554;0;4;59;4;1;0
3605;11143970;1114;5.942523749;272;302;1;1;29;4;1;0
3606;11143980;1114;5.942523749;559;487;NA;5;59;3;0;0
3607;11144029;1114;5.942523749;511;NA;0;4;34;7;1;0
3608;11144050;1114;7.527196748;446;412;0;2;33;2;0;0
3609;11144120;1114;5.942523749;584;557;0;3;49;5;0;0
3610;11144166;1114;5.546355499;539;575;0;3;43;4;1;0
3611;11144199;1114;5.546355499;446;471;0;6;40;1;0;0
3612;11144215;1114;5.942523749;370;463;0;6;43;NA;0;0
3613;11144220;1114;5.546355499;527;523;0;4;59;2;1;0
3614;11144297;1114;5.942523749;484;615;0;4;54;3;1;0
3615;11144304;1114;5.546355499;NA;458;NA;NA;NA;NA;1;0
3616;11144603;1114;5.942523749;461;561;0;4;26;4;1;0
3617;11144629;1114;5.546355499;473;499;0;2;25;2;1;0
3618;11144785;1114;5.942523749;437;465;0;6;60;1;0;0
3619;11145001;1114;7.527196748;270;334;0;5;43;2;1;0
3620;11145058;1114;5.942523749;NA;551;NA;NA;NA;NA;1;0
3621;11145089;1114;5.546355499;527;421;0;4;34;NA;0;0
3622;11145556;1114;5.546355499;511;552;0;4;43;2;1;0
3623;11145589;1114;7.527196748;460;NA;0;2;NA;2;1;0
3624;11145604;1114;5.546355499;427;483;0;5;53;5;0;0
3625;11145666;1114;5.942523749;431;368;0;2;51;2;0;0
3626;11145725;1114;7.527196748;NA;560;NA;NA;NA;NA;1;0
3627;11145762;1114;5.546355499;377;384;1;2;29;1;0;0
3628;11145816;1114;5.546355499;626;512;0;4;23;3;0;0
3629;11145910;1114;5.546355499;570;531;0;5;NA;3;0;0
3630;11146089;1114;7.527196748;486;371;0;1;38;NA;0;0
3631;11146167;1114;5.942523749;550;616;0;4;70;6;0;0
3632;11146180;1114;5.546355499;NA;400;NA;NA;NA;NA;0;0
3633;11146461;1114;5.942523749;377;444;0;3;38;7;1;0
3634;11146665;1114;5.942523749;484;514;0;2;51;2;1;0
3635;11146714;1114;5.942523749;587;518;0;5;43;2;0;0
3636;11146743;1114;5.942523749;NA;572;NA;NA;NA;NA;1;0
3637;11146747;1114;5.546355499;NA;549;NA;NA;NA;NA;0;0
3638;11150288;1115;6.993759675;536;512;1;2;53;3;0;1
3639;11150435;1115;6.993759675;559;525;NA;5;29;2;0;1
3640;11150449;1115;6.714009288;NA;441;NA;NA;NA;NA;0;1
3641;11150469;1115;6.714009288;490;462;1;NA;61;4;0;1
3642;11150493;1115;6.993759675;370;433;NA;1;23;2;0;1
3643;11150520;1115;6.993759675;NA;536;NA;NA;NA;NA;0;1
3644;11150602;1115;6.993759675;427;444;1;2;51;4;0;1
3645;11150719;1115;6.993759675;NA;NA;NA;NA;NA;NA;0;1
3646;11150742;1115;6.714009288;417;434;0;3;53;4;0;1
3647;11150777;1115;6.714009288;NA;602;NA;NA;NA;NA;1;1
3648;11150892;1115;6.714009288;452;422;1;2;30;2;0;1
3649;11151004;1115;7.273510062;570;510;0;4;43;2;0;1
3650;11151325;1115;7.273510062;549;526;0;3;51;2;0;1
3651;11151364;1115;6.993759675;464;472;0;2;34;1;1;1
3652;11151370;1115;6.993759675;239;339;NA;1;16;7;1;1
3653;11151396;1115;7.273510062;439;488;1;3;51;1;1;1
3654;11151461;1115;7.273510062;357;483;0;4;43;2;1;1
3655;11151532;1115;7.273510062;NA;582;NA;NA;NA;NA;1;1
3656;11151540;1115;6.993759675;503;517;0;2;45;2;1;1
3657;11151717;1115;7.273510062;538;432;1;1;51;3;0;1
3658;11151725;1115;7.273510062;550;492;0;2;54;1;0;1
3659;11152295;1115;6.993759675;NA;411;NA;NA;NA;NA;0;1
3660;11152438;1115;7.273510062;437;492;0;1;34;4;0;1
3661;11152619;1115;6.714009288;572;451;0;2;38;5;0;1
3662;11152672;1115;6.993759675;592;584;0;3;34;3;0;1
3663;11152796;1115;7.273510062;446;464;1;3;60;2;1;1
3664;11153029;1115;7.273510062;583;569;0;5;55;2;0;1
3665;11153044;1115;6.993759675;550;514;0;1;30;NA;0;1
3666;11153071;1115;6.714009288;416;477;0;5;38;5;0;1
3667;11153180;1115;6.993759675;424;467;0;4;56;5;1;1
3668;11153323;1115;6.993759675;484;519;0;2;43;3;0;1
3669;11153351;1115;7.273510062;605;608;0;5;56;4;0;1
3670;11153447;1115;7.273510062;584;703;0;5;45;2;1;1
3671;11153909;1115;6.993759675;397;505;0;3;73;3;1;1
3672;11153977;1115;7.273510062;576;510;1;3;51;5;0;1
3673;11154088;1115;6.993759675;515;542;0;1;60;7;1;1
3674;11154290;1115;6.714009288;573;633;0;4;59;2;0;1
3675;11154342;1115;6.993759675;527;479;0;3;40;2;0;1
3676;11154569;1115;6.993759675;470;477;1;2;34;3;1;1
3677;11154738;1115;7.273510062;633;495;0;1;30;4;0;1
3678;11154760;1115;7.273510062;560;462;0;1;30;2;0;1
3679;11154907;1115;6.993759675;357;433;1;2;40;7;0;1
3680;11154909;1115;7.273510062;466;494;0;6;58;7;0;1
3681;11155040;1115;6.993759675;357;416;1;3;30;2;0;1
3682;11155116;1115;7.273510062;464;NA;0;3;34;2;0;1
3683;11155130;1115;6.714009288;408;511;0;5;45;2;1;1
3684;11155219;1115;6.714009288;498;463;1;1;32;NA;1;1
3685;11155238;1115;7.273510062;532;534;0;4;56;5;0;1
3686;11155293;1115;6.714009288;562;515;1;3;29;2;1;1
3687;11155300;1115;6.993759675;371;487;0;3;34;NA;1;1
3688;11155381;1115;7.273510062;607;424;0;6;34;2;0;1
3689;11155448;1115;7.273510062;454;548;1;5;NA;3;1;1
3690;11155504;1115;6.993759675;473;420;1;5;30;5;0;1
3691;11155511;1115;6.993759675;689;575;0;4;40;4;0;1
3692;11155590;1115;7.273510062;NA;591;NA;NA;NA;NA;1;1
3693;11155732;1115;7.273510062;476;527;0;5;51;2;0;1
3694;11155787;1115;6.714009288;486;539;1;2;33;2;1;1
3695;11155911;1115;6.714009288;461;520;1;3;28;3;1;1
3696;11156073;1115;7.273510062;431;482;0;3;39;4;1;1
3697;11156118;1115;6.993759675;581;603;1;4;85;3;0;1
3698;11156132;1115;7.273510062;NA;519;NA;NA;NA;NA;0;1
3699;11156415;1115;6.993759675;594;541;0;4;45;4;0;1
3700;11156568;1115;7.273510062;565;NA;0;4;54;3;0;1
3701;11156593;1115;7.273510062;397;536;1;2;55;2;1;1
3702;11170304;1117;14.84897292;560;513;1;2;38;5;0;0
3703;11170443;1117;14.17401961;326;314;1;2;NA;NA;0;0
3704;11170514;1117;14.84897292;479;467;0;1;20;3;1;0
3705;11170527;1117;14.84897292;319;NA;1;1;31;1;1;0
3706;11170825;1117;14.17401961;524;527;1;3;34;3;1;0
3707;11170872;1117;14.17401961;390;408;1;3;38;5;0;0
3708;11170975;1117;14.17401961;473;393;0;2;40;NA;0;0
3709;11171484;1117;14.17401961;386;494;0;3;59;1;0;0
3710;11171859;1117;14.17401961;498;485;1;2;68;2;0;0
3711;11172268;1117;14.84897292;565;438;0;6;66;6;0;0
3712;11172481;1117;14.84897292;651;536;0;3;43;5;0;0
3713;11172649;1117;14.17401961;370;466;0;1;43;2;1;0
3714;11172726;1117;14.84897292;460;421;0;2;59;4;0;0
3715;11172765;1117;14.17401961;466;451;1;4;29;1;1;0
3716;11172939;1117;14.17401961;386;453;1;3;51;4;1;0
3717;11173015;1117;14.17401961;298;362;1;3;NA;1;1;0
3718;11173021;1117;14.84897292;592;540;0;4;51;4;0;0
3719;11173112;1117;14.84897292;490;570;0;4;NA;3;1;0
3720;11173249;1117;14.17401961;446;424;0;3;51;3;0;0
3721;11173308;1117;14.84897292;470;452;0;6;NA;NA;0;0
3722;11173384;1117;14.84897292;454;490;0;1;NA;NA;0;0
3723;11173556;1117;14.84897292;503;352;1;3;34;3;0;0
3724;11173635;1117;14.84897292;415;430;1;2;30;2;1;0
3725;11174334;1117;14.84897292;651;534;1;3;16;2;0;0
3726;11174370;1117;14.84897292;503;507;0;4;34;4;1;0
3727;11174591;1117;14.17401961;424;413;NA;1;NA;2;1;0
3728;11174664;1117;14.84897292;548;514;1;3;29;1;1;0
3729;11174970;1117;14.17401961;377;506;1;3;34;3;1;0
3730;11175042;1117;14.84897292;431;441;1;1;16;1;1;0
3731;11175227;1117;14.84897292;524;507;1;3;34;2;1;0
3732;11175416;1117;14.17401961;373;363;1;2;NA;1;0;0
3733;11175444;1117;14.17401961;437;344;1;NA;51;NA;0;0
3734;11175678;1117;14.84897292;397;456;0;4;43;4;1;0
3735;11175715;1117;14.17401961;390;386;0;NA;NA;NA;0;0
3736;11175737;1117;14.84897292;NA;420;NA;NA;NA;NA;1;0
3737;11175775;1117;14.17401961;539;459;0;4;43;2;1;0
3738;11175867;1117;14.84897292;503;454;1;6;NA;NA;0;0
3739;11175970;1117;14.17401961;397;392;1;2;21;1;1;0
3740;11176055;1117;14.17401961;357;400;0;2;45;2;1;0
3741;11176597;1117;14.84897292;427;409;0;3;NA;3;0;0
3742;11176600;1117;14.84897292;402;394;1;1;60;2;0;0
3743;11176674;1117;14.17401961;390;466;0;3;NA;3;0;0
3744;11190324;1119;12.43851911;594;582;0;4;46;3;1;1
3745;11190910;1119;12.91692369;511;484;1;6;NA;NA;1;1
3746;11191334;1119;12.91692369;713;574;0;5;43;3;0;1
3747;11191447;1119;12.43851911;626;544;0;4;85;7;0;1
3748;11191520;1119;12.43851911;559;598;0;5;87;7;1;1
3749;11191719;1119;12.43851911;673;624;0;4;70;3;1;1
3750;11192093;1119;12.91692369;663;660;0;5;38;5;0;1
3751;11192430;1119;12.43851911;550;601;0;6;67;NA;1;1
3752;11192521;1119;12.91692369;570;449;0;6;NA;7;0;1
3753;11192752;1119;12.43851911;562;582;1;6;85;7;0;1
3754;11192801;1119;12.91692369;581;621;0;4;77;7;0;1
3755;11192916;1119;12.91692369;548;550;1;3;45;3;0;1
3756;11192998;1119;12.91692369;628;632;1;5;69;7;0;1
3757;11193025;1119;12.91692369;417;480;0;4;88;7;1;1
3758;11193082;1119;12.91692369;673;617;0;6;68;7;1;1
3759;11193113;1119;12.91692369;689;623;0;6;70;7;1;1
3760;11193190;1119;12.43851911;NA;613;NA;NA;NA;NA;0;1
3761;11193201;1119;12.43851911;NA;686;NA;NA;NA;NA;0;1
3762;11193255;1119;12.91692369;603;599;1;NA;30;2;1;1
3763;11193465;1119;12.91692369;573;524;0;5;NA;3;0;1
3764;11194085;1119;12.91692369;651;551;1;2;23;1;0;1
3765;11194300;1119;12.43851911;NA;584;NA;NA;NA;NA;0;1
3766;11194502;1119;12.91692369;562;467;0;5;NA;7;0;1
3767;11194704;1119;12.43851911;548;518;0;4;49;3;0;1
3768;11194747;1119;12.91692369;562;549;0;5;NA;NA;0;1
3769;11194750;1119;12.91692369;626;537;0;5;69;2;0;1
3770;11194959;1119;12.91692369;663;615;0;4;38;3;0;1
3771;11195126;1119;12.43851911;592;596;0;6;69;7;1;1
3772;11195571;1119;12.43851911;735;635;1;4;51;3;0;1
3773;11195887;1119;12.91692369;536;451;0;6;60;3;1;1
3774;11195938;1119;12.43851911;470;592;0;3;55;7;0;1
3775;11195941;1119;12.91692369;527;609;1;5;54;7;0;1
3776;11196219;1119;12.91692369;570;488;0;6;70;3;0;1
3777;11196403;1119;12.91692369;461;520;0;4;51;3;1;1
3778;11196417;1119;12.91692369;NA;503;NA;NA;NA;NA;0;1
3779;11196457;1119;12.91692369;NA;558;NA;NA;NA;NA;1;1
3780;11196534;1119;12.91692369;675;650;1;6;30;7;1;1
3781;11196607;1119;12.43851911;616;695;1;6;77;7;1;1
3782;11196619;1119;12.91692369;550;605;0;5;53;2;0;1
3783;11196681;1119;12.91692369;503;466;0;6;NA;NA;1;1
3784;11200325;1120;6.003114187;470;512;0;3;43;1;1;0
3785;11200477;1120;7.003633218;479;370;0;2;23;4;0;0
3786;11200612;1120;6.003114187;515;507;0;5;65;3;0;0
3787;11200625;1120;7.003633218;470;316;0;3;43;3;0;0
3788;11200685;1120;7.003633218;454;336;0;1;34;2;0;0
3789;11200857;1120;7.003633218;437;511;0;4;38;5;0;0
3790;11200878;1120;6.003114187;526;481;NA;NA;NA;NA;0;0
3791;11200884;1120;6.003114187;424;475;0;2;38;1;0;0
3792;11201184;1120;6.003114187;713;571;0;3;52;1;0;0
3793;11201244;1120;7.003633218;NA;NA;NA;NA;NA;NA;0;0
3794;11201801;1120;6.003114187;437;435;0;4;23;3;1;0
3795;11201992;1120;6.003114187;370;474;0;4;50;2;1;0
3796;11202130;1120;6.003114187;446;399;0;5;54;NA;0;0
3797;11202256;1120;6.003114187;498;460;0;5;53;4;0;0
3798;11202310;1120;7.003633218;490;476;0;1;43;2;0;0
3799;11202387;1120;6.003114187;498;502;0;4;46;3;0;0
3800;11202401;1120;6.003114187;639;547;0;3;23;3;0;0
3801;11202413;1120;6.003114187;291;526;0;4;38;5;1;0
3802;11202473;1120;6.003114187;570;479;0;3;38;5;0;0
3803;11202578;1120;6.003114187;479;524;0;2;53;2;1;0
3804;11202810;1120;6.003114187;559;500;0;6;23;1;1;0
3805;11202839;1120;6.003114187;490;506;0;4;43;2;1;0
3806;11202866;1120;6.003114187;354;411;0;3;40;5;1;0
3807;11202888;1120;6.003114187;484;512;0;2;50;NA;1;0
3808;11203048;1120;6.003114187;424;488;0;3;51;6;1;0
3809;11203114;1120;6.003114187;490;541;0;1;16;7;1;0
3810;11203243;1120;6.003114187;614;520;0;3;51;3;1;0
3811;11203303;1120;6.003114187;NA;513;NA;NA;NA;NA;1;0
3812;11203331;1120;6.003114187;498;540;0;4;43;2;1;0
3813;11203348;1120;7.003633218;NA;343;NA;NA;NA;NA;0;0
3814;11203655;1120;6.003114187;718;659;1;3;NA;NA;1;0
3815;11203865;1120;6.003114187;550;569;0;5;25;2;1;0
3816;11203866;1120;6.003114187;651;589;0;5;43;3;1;0
3817;11203937;1120;6.003114187;510;372;0;3;33;2;0;0
3818;11204075;1120;6.003114187;536;532;0;1;30;1;0;0
3819;11204385;1120;6.003114187;473;502;0;1;38;1;1;0
3820;11204581;1120;6.003114187;348;468;0;3;43;1;1;0
3821;11204766;1120;6.003114187;628;600;1;3;53;2;1;0
3822;11204782;1120;6.003114187;470;496;0;3;70;3;0;0
3823;11204881;1120;6.003114187;395;419;0;6;50;7;1;0
3824;11204986;1120;7.003633218;584;527;0;3;34;2;0;0
3825;11205035;1120;7.003633218;415;NA;0;6;43;NA;0;0
3826;11205277;1120;7.003633218;503;444;0;1;23;2;0;0
3827;11205325;1120;6.003114187;357;391;0;1;34;1;0;0
3828;11205437;1120;7.003633218;431;493;0;4;56;4;1;0
3829;11205442;1120;6.003114187;515;549;0;4;38;5;0;0
3830;11205617;1120;7.003633218;461;584;0;1;60;2;1;0
3831;11205651;1120;6.003114187;573;514;0;3;38;5;0;0
3832;11205851;1120;6.003114187;539;491;0;4;30;1;0;0
3833;11205873;1120;6.003114187;559;549;0;5;71;3;1;0
3834;11205959;1120;6.003114187;437;491;0;3;30;1;0;0
3835;11206081;1120;6.003114187;562;511;0;2;34;1;0;0
3836;11206110;1120;6.003114187;603;483;NA;NA;NA;7;0;0
3837;11206170;1120;6.003114187;562;477;0;4;41;1;0;0
3838;11206206;1120;6.003114187;503;445;0;2;43;1;0;0
3839;11206348;1120;7.003633218;515;522;0;3;NA;2;1;0
3840;11206435;1120;6.003114187;377;520;0;4;25;2;1;0
3841;11206452;1120;6.003114187;NA;498;NA;NA;NA;NA;0;0
3842;11206494;1120;7.003633218;648;598;0;4;56;2;0;0
3843;11220330;1122;12.96498345;548;581;1;3;51;7;1;0
3844;11220717;1122;11.73022312;539;526;0;5;28;6;1;0
3845;11220802;1122;12.96498345;466;429;0;1;NA;2;0;0
3846;11220861;1122;12.96498345;452;516;1;2;43;3;1;0
3847;11220865;1122;12.96498345;360;491;0;2;38;7;0;0
3848;11220914;1122;11.73022312;446;434;1;2;51;3;1;0
3849;11220994;1122;11.73022312;470;410;1;2;43;3;0;0
3850;11221090;1122;12.96498345;371;381;1;1;16;NA;1;0
3851;11221176;1122;12.96498345;584;562;1;3;38;5;1;0
3852;11221211;1122;12.96498345;371;NA;1;1;16;1;0;0
3853;11221345;1122;11.73022312;237;419;0;3;45;2;1;0
3854;11221878;1122;11.73022312;476;500;1;1;40;2;1;0
3855;11222029;1122;11.73022312;581;477;0;5;51;7;0;0
3856;11222111;1122;11.73022312;NA;509;1;3;30;6;1;0
3857;11222239;1122;11.73022312;297;320;1;4;NA;7;0;0
3858;11223119;1122;12.96498345;446;543;0;2;38;1;1;0
3859;11223376;1122;11.73022312;390;419;1;1;34;1;1;0
3860;11223659;1122;11.73022312;431;403;NA;6;NA;NA;0;0
3861;11223770;1122;11.73022312;200;200;NA;NA;NA;NA;0;0
3862;11223940;1122;12.96498345;532;581;0;2;30;2;1;0
3863;11224017;1122;11.73022312;598;490;1;1;38;2;1;0
3864;11224082;1122;12.96498345;490;428;0;3;34;2;0;0
3865;11224115;1122;12.96498345;576;587;0;4;51;2;0;0
3866;11224432;1122;12.96498345;503;526;0;3;38;5;1;0
3867;11224438;1122;12.96498345;503;484;1;3;34;NA;0;0
3868;11224475;1122;12.96498345;685;672;0;4;53;4;1;0
3869;11224658;1122;12.96498345;490;NA;0;5;34;4;1;0
3870;11224758;1122;11.73022312;441;409;1;1;16;1;0;0
3871;11224867;1122;12.96498345;639;519;0;5;51;2;1;0
3872;11225094;1122;12.96498345;543;404;1;4;51;2;1;0
3873;11225396;1122;12.96498345;321;491;0;6;49;3;1;0
3874;11226025;1122;12.96498345;298;433;1;1;34;4;1;0
3875;11226332;1122;11.73022312;587;539;0;4;30;4;1;0
3876;11226581;1122;11.73022312;386;445;1;2;29;3;0;0
3877;11226635;1122;11.73022312;466;490;1;6;70;7;1;0
3878;11226663;1122;11.73022312;498;451;0;2;42;2;0;0
3879;11226679;1122;12.96498345;673;664;0;5;68;3;1;0
3880;11226765;1122;12.96498345;592;643;0;6;53;3;1;0
3881;11240351;1124;12.05729456;562;515;0;4;51;4;0;1
3882;11240747;1124;12.47929987;371;420;1;3;53;1;1;1
3883;11240826;1124;12.47929987;479;451;0;6;NA;NA;0;1
3884;11240935;1124;12.05729456;408;404;0;2;NA;NA;1;1
3885;11241102;1124;12.05729456;424;411;0;2;68;2;0;1
3886;11241154;1124;12.47929987;521;467;0;3;31;2;0;1
3887;11241180;1124;12.05729456;371;418;NA;4;29;4;0;1
3888;11241354;1124;12.05729456;408;435;0;1;NA;NA;1;1
3889;11241715;1124;12.47929987;453;449;1;1;NA;3;0;1
3890;11241834;1124;12.47929987;NA;NA;NA;NA;NA;NA;1;1
3891;11242008;1124;12.05729456;460;483;0;1;43;2;1;1
3892;11242081;1124;12.05729456;437;502;0;5;NA;NA;0;1
3893;11242344;1124;12.47929987;415;530;0;4;54;2;0;1
3894;11242377;1124;12.05729456;454;427;1;1;NA;3;1;1
3895;11242511;1124;12.05729456;437;525;0;2;38;2;1;1
3896;11243050;1124;12.47929987;498;472;0;3;56;5;0;1
3897;11243257;1124;12.05729456;373;NA;0;4;39;2;1;1
3898;11243379;1124;12.47929987;397;NA;0;3;29;4;1;1
3899;11243394;1124;12.47929987;354;463;1;1;29;2;1;1
3900;11243660;1124;12.05729456;414;511;0;3;44;2;1;1
3901;11243745;1124;12.47929987;424;498;0;4;54;2;1;1
3902;11243827;1124;12.05729456;370;474;1;3;44;2;0;1
3903;11243942;1124;12.47929987;386;408;0;2;43;3;1;1
3904;11243995;1124;12.05729456;424;484;0;4;30;5;1;1
3905;11244441;1124;12.05729456;NA;476;NA;NA;NA;NA;1;1
3906;11244499;1124;12.05729456;446;357;1;3;38;3;0;1
3907;11244508;1124;12.05729456;548;490;0;2;43;1;0;1
3908;11244576;1124;12.05729456;377;422;0;3;45;4;0;1
3909;11244709;1124;12.47929987;NA;453;NA;NA;NA;NA;1;1
3910;11244718;1124;12.47929987;583;506;1;NA;29;1;1;1
3911;11244727;1124;12.47929987;491;442;0;3;43;2;0;1
3912;11244824;1124;12.05729456;461;521;0;4;68;3;0;1
3913;11244999;1124;12.05729456;431;487;0;3;16;2;1;1
3914;11245019;1124;12.47929987;498;499;1;1;52;5;0;1
3915;11245265;1124;12.47929987;466;473;1;2;30;1;1;1
3916;11245299;1124;12.05729456;498;457;0;2;43;1;0;1
3917;11245312;1124;12.47929987;NA;380;NA;NA;NA;NA;1;1
3918;11245585;1124;12.05729456;570;489;0;4;51;3;0;1
3919;11245852;1124;12.05729456;409;438;0;2;29;2;0;1
3920;11246248;1124;12.05729456;424;397;0;2;53;1;0;1
3921;11246375;1124;12.05729456;446;486;1;3;43;3;1;1
3922;11246626;1124;12.47929987;357;500;1;4;28;2;1;1
3923;11246692;1124;12.05729456;503;529;0;1;56;4;1;1
3924;11270392;1127;9.283568398;NA;493;NA;NA;NA;NA;0;0
3925;11270484;1127;9.283568398;526;504;0;3;43;2;1;0
3926;11270634;1127;9.449346405;427;441;0;3;51;2;1;0
3927;11270863;1127;9.283568398;560;NA;0;4;23;2;0;0
3928;11270895;1127;9.283568398;326;356;0;2;23;NA;0;0
3929;11270972;1127;9.283568398;416;492;1;2;51;1;1;0
3930;11271226;1127;9.449346405;357;NA;NA;2;NA;3;0;0
3931;11271286;1127;9.449346405;498;448;1;2;34;4;1;0
3932;11271547;1127;9.283568398;498;482;0;3;23;2;0;0
3933;11271549;1127;9.283568398;479;433;0;2;43;2;1;0
3934;11271575;1127;9.283568398;NA;346;NA;NA;NA;NA;0;0
3935;11271759;1127;9.283568398;605;527;0;5;25;3;1;0
3936;11271766;1127;9.449346405;461;424;0;6;51;NA;0;0
3937;11271803;1127;9.283568398;390;406;NA;1;NA;1;1;0
3938;11271890;1127;9.283568398;NA;409;NA;NA;NA;NA;0;0
3939;11272064;1127;9.283568398;543;472;0;5;34;4;1;0
3940;11272437;1127;9.449346405;431;416;0;4;23;4;0;0
3941;11272441;1127;9.449346405;536;534;0;4;29;2;0;0
3942;11272527;1127;9.449346405;388;476;0;NA;43;2;1;0
3943;11272581;1127;9.283568398;587;508;0;4;43;5;0;0
3944;11273023;1127;9.283568398;626;510;0;4;38;5;0;0
